,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
3986,vickalugah,Victor Alugah,2453753502,1121813863475941376,/vickalugah/status/1121813863475941376,2019-04-26 16:30:42,1556296242,"#fridayfeeling
#FridayMotivation
#FridayThoughts
#Safaricom Home Fibre #SafaricomJazz
#FreshFromHeaven
#Huawei #Google
#raila #Baba
#Anfield #youthcafe 
# kidero
#NewsGang
#AzerbaijanGP
#Thanos #Endgame
#Senate 
 Contact  me on 0708553069 for more assistance please..pic.twitter.com/RXWn4ueQLw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fridayfeeling?src=hash""><s>#</s><b>fridayfeeling</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FridayMotivation?src=hash""><s>#</s><b>FridayMotivation</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FridayThoughts?src=hash""><s>#</s><b>FridayThoughts</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Safaricom?src=hash""><s>#</s><b><strong>Safaricom</strong></b></a> <strong>Home</strong> <strong>Fibre</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SafaricomJazz?src=hash""><s>#</s><b>SafaricomJazz</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FreshFromHeaven?src=hash""><s>#</s><b>FreshFromHeaven</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Huawei?src=hash""><s>#</s><b>Huawei</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Google?src=hash""><s>#</s><b>Google</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/raila?src=hash""><s>#</s><b>raila</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Baba?src=hash""><s>#</s><b>Baba</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Anfield?src=hash""><s>#</s><b>Anfield</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/youthcafe?src=hash""><s>#</s><b>youthcafe</b></a> 
# kidero
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NewsGang?src=hash""><s>#</s><b>NewsGang</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AzerbaijanGP?src=hash""><s>#</s><b>AzerbaijanGP</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thanos?src=hash""><s>#</s><b>Thanos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Endgame?src=hash""><s>#</s><b>Endgame</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Senate?src=hash""><s>#</s><b>Senate</b></a> 
 Contact  me on 0708553069 for more assistance please..<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RXWn4ueQLw"">pic.twitter.com/RXWn4ueQLw</a></p>",[],"['fridayfeeling', 'FridayMotivation', 'FridayThoughts', 'Safaricom', 'SafaricomJazz', 'FreshFromHeaven', 'Huawei', 'Google', 'raila', 'Baba', 'Anfield', 'youthcafe', 'NewsGang', 'AzerbaijanGP', 'Thanos', 'Endgame', 'Senate']",True,['https://pbs.twimg.com/media/D5F7vwwXkAAXsQg.jpg'],,2,1,0,False,False,,[]
3987,uxtltd,User Experience Technologies,875295223823437824,1121703232051531776,/uxtltd/status/1121703232051531776,2019-04-26 09:11:05,1556269865,"Is uo neighbourhood is Fibre Ready??
UXT, in partnership with Safaricom sets up a caravan near u only to assist u get connected 2 Safaricom Home Fibre by choose uo favourite product package.
Bn to Ngumba Estate, uo neighbourhood cud be NEXT??

Get in touch with us! 0700 544 544 pic.twitter.com/5tJsMkhFkt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is uo neighbourhood is <strong>Fibre</strong> Ready??
UXT, in partnership with <strong>Safaricom</strong> sets up a caravan near u only to assist u get connected 2 <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> by choose uo favourite product package.
Bn to Ngumba Estate, uo neighbourhood cud be NEXT??

Get in touch with us! 0700 544 544 <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5tJsMkhFkt"">pic.twitter.com/5tJsMkhFkt</a></p>",[],[],True,['https://pbs.twimg.com/media/D5EXGk3W4AAy_0f.jpg'],,0,0,0,False,False,,[]
3988,OliverCheruiyot,Oliver Cheruiyot,1954888686,1121480747431473152,/OliverCheruiyot/status/1121480747431473152,2019-04-25 18:27:00,1556216820,"I am moving to Safaricom Home fibre this month. Any feedback for those who are already using it? (espeacially in Langata, Madarka & Nairobi west areas)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I am moving to <strong>Safaricom</strong> <strong>Home</strong> <strong>fibre</strong> this month. Any feedback for those who are already using it? (espeacially in Langata, Madarka &amp; Nairobi west areas)</p>",[],[],False,[],,1,1,4,True,False,,[]
3989,ItsChanzu,Sun Tzu,357368805,1121453949255593991,/ItsChanzu/status/1121453949255593991,2019-04-25 16:40:31,1556210431,"Safaricom home fibre 
It has been 24hrs  since I got a steady signal.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong> <strong>home</strong> <strong>fibre</strong> <img alt=""😖"" aria-label=""Emoji: Muka kebingungan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f616.png"" title=""Muka kebingungan""/>
It has been 24hrs  since I got a steady signal.</p>",[],[],False,[],,0,0,0,False,False,,[]
3990,17vinho,vinho vince,751021005058011137,1121378524126904322,/17vinho/status/1121378524126904322,2019-04-25 11:40:49,1556192449,"I jus tried complaining about Safaricom home fiber and am now blocked the agent jus told me that i have to pay for an upgrade while in real sense i have never got wi fi since i payed
#safaricom home fibre is shit pic.twitter.com/TCXAMjQsZD","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I jus tried complaining about <strong>Safaricom</strong> <strong>home</strong> fiber and am now blocked the agent jus told me that i have to pay for an upgrade while in real sense i have never got wi fi since i payed
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safaricom?src=hash""><s>#</s><b><strong>safaricom</strong></b></a> <strong>home</strong> <strong>fibre</strong> is shit <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TCXAMjQsZD"">pic.twitter.com/TCXAMjQsZD</a></p>",[],['safaricom'],True,['https://pbs.twimg.com/media/D4_v0QNWsAAET1-.jpg'],,0,0,0,False,True,1118824339208638471,"[{'screen_name': 'kingori_IV', 'user_id': '228682717'}, {'screen_name': 'Safaricom_Care', 'user_id': '320662182'}]"
3991,ConwaysAfrica,Conway's Africa,1919407238,1121375710554329089,/ConwaysAfrica/status/1121375710554329089,2019-04-25 11:29:38,1556191778,JTL Faiba or Safaricom Home Fibre? Any comments or experiences much appreciated.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">JTL Faiba or <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>? Any comments or experiences much appreciated.</p>",[],[],False,[],,1,0,0,False,False,,[]
3992,i_wairimu,Jane I. Wairimu,1893400956,1121113703078821893,/i_wairimu/status/1121113703078821893,2019-04-24 18:08:30,1556129310,@Safaricom_Care @SafaricomPLC please what in God’s good name have you done to the Home Fibre???? Is it time to change the provider or do you want to correct the problem? More so Syokimau area??!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> please what in God’s good name have you done to the <strong>Home</strong> <strong>Fibre</strong>???? Is it time to change the provider or do you want to correct the problem? More so Syokimau area??!!</p>",[],[],False,[],,0,0,1,True,False,,[]
3993,rileyarnie,Tutankhamun,291944848,1121095898757570561,/rileyarnie/status/1121095898757570561,2019-04-24 16:57:45,1556125065,Safaricom Home Fibre people be like: https://twitter.com/RidiculousDak/status/1120848689445130244 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> people be like: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RidiculousDak/status/1120848689445130244"" dir=""ltr"" href=""https://t.co/5XBd1pqLXx"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RidiculousDak/status/1120848689445130244""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RidiculousDak/</span><span class=""invisible"">status/1120848689445130244</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/RidiculousDak/status/1120848689445130244'],[],False,[],,0,0,0,False,False,,[]
3994,Pokayber,Peter odhiambo,70674213,1121091945072332800,/Pokayber/status/1121091945072332800,2019-04-24 16:42:03,1556124123,"@Safaricom_Care hello there I have subscribed for safaricom's home fibre silver package that is, 10 mbps","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> hello there I have subscribed for <strong>safaricom</strong>'s <strong>home</strong> <strong>fibre</strong> silver package that is, 10 mbps</p>",[],[],False,[],,0,0,0,False,False,,[]
3995,owino,owino,14625085,1121013828068761600,/owino/status/1121013828068761600,2019-04-24 11:31:38,1556105498,@Safaricom_Care do you have home fibre in New Kitisuru?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> do you have <strong>home</strong> <strong>fibre</strong> in New Kitisuru?</p>",[],[],False,[],,0,0,1,True,False,,[]
3996,nicmosongo,its_Matara,275464552,1121009208210743298,/nicmosongo/status/1121009208210743298,2019-04-24 11:13:17,1556104397,"@Safaricom_Care Safaricom Home Fibre, My internet speeds are very poor, i'm not able to work, my pages aren't even loading.... nothing, it reminds me of 2G ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>, My internet speeds are very poor, i'm not able to work, my pages aren't even loading.... nothing, it reminds me of 2G <img alt=""😏"" aria-label=""Emoji: Wajah perlian"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60f.png"" title=""Wajah perlian""/></p>",[],[],False,[],,0,0,1,True,False,,[]
3997,KimPointee,Kim,229148352,1120764106519261184,/KimPointee/status/1120764106519261184,2019-04-23 18:59:20,1556045960,Safaricom's Fibre to the Home has become more useless than underwear in bed,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Safaricom</strong>'s <strong>Fibre</strong> to the <strong>Home</strong> has become more useless than underwear in bed</p>",[],[],False,[],,0,1,1,True,False,,[]
3998,soweto__,sufuria ya combato 👨🏾‍✈️,961068175893901313,1120759926933028865,/soweto__/status/1120759926933028865,2019-04-23 18:42:43,1556044963,"@Safaricom_Care 

after how long does the safaricom home fibre internet start working after installation???","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> 

after how long does the <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong> internet start working after installation???</p>",[],[],False,[],,0,0,1,True,False,,[]
3999,YoshiYogo,Yoshi Yogo Ouko,600288100,1120751867737378819,/YoshiYogo/status/1120751867737378819,2019-04-23 18:10:42,1556043042,"Hi,  @Safaricom_Care my home fibre has been weirdly slow since Saturday. I've restarted the router severally. Kindly assist. A/c 11096921","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hi,  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> my <strong>home</strong> <strong>fibre</strong> has been weirdly slow since Saturday. I've restarted the router severally. Kindly assist. A/c 11096921</p>",[],[],False,[],,0,0,1,True,False,,[]
4000,TheCollinsLagat,Collins Lagat,1596070454,1120742836524199937,/TheCollinsLagat/status/1120742836524199937,2019-04-23 17:34:49,1556040889,@Safaricom_Care How do I obtain my Safaricom Home Fibre account number? I forgot it,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> How do I obtain my <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> account number? I forgot it</p>",[],[],False,[],,0,0,1,True,False,,[]
4001,soweto__,sufuria ya combato 👨🏾‍✈️,961068175893901313,1120742414686281738,/soweto__/status/1120742414686281738,2019-04-23 17:33:08,1556040788,"@SafaricomPLC @Safaricom_Care 
after how long does the safaricom home fibre internet start working after installation???","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> 
after how long does the <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong> internet start working after installation???</p>",[],[],False,[],,1,0,0,False,False,,[]
4002,felix_curtis,felix_curtis,32832464,1120721904590032897,/felix_curtis/status/1120721904590032897,2019-04-23 16:11:38,1556035898,"Oya @Safaricom_Care, what's the relationship between rain and your Home Fibre? Itakua ni buffer mode tu all evening? ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oya <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a>, what's the relationship between rain and your <strong>Home</strong> <strong>Fibre</strong>? Itakua ni buffer mode tu all evening? <img alt=""😴"" aria-label=""Emoji: Muka tidur"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f634.png"" title=""Muka tidur""/><img alt=""😴"" aria-label=""Emoji: Muka tidur"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f634.png"" title=""Muka tidur""/></p>",[],[],False,[],,0,0,1,True,False,,[]
4003,Safaricom_Care,Safaricom Care,320662182,1120696685372551168,/Safaricom_Care/status/1120696685372551168,2019-04-23 14:31:25,1556029885,Is your area connected already Julia? If yes then simply dial *400# and select Get Safaricom Home Fibre. We will get in touch and help get you connected asap.^TY Cc @bobcollymore,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is your area connected already Julia? If yes then simply dial *400# and select Get <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>. We will get in touch and help get you connected asap.^TY Cc <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""96399121"" dir=""ltr"" href=""/bobcollymore""><s>@</s><b>bobcollymore</b></a></p>",[],[],False,[],,0,0,2,True,True,1120694088364380166,"[{'screen_name': 'Julie_Njoroge', 'user_id': '365393511'}]"
4004,Islewise,Eric Mwangi Kariuki,46083453,1120695742249799680,/Islewise/status/1120695742249799680,2019-04-23 14:27:41,1556029661,Dear @Safaricom_Care for 2 months now I have been on call with your customer care agents requesting that they send me the invoices for my Home fibre to my email address. 3 times they have said it was actioned. To this date haven't gotten anything. Please advise?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dear <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> for 2 months now I have been on call with your customer care agents requesting that they send me the invoices for my <strong>Home</strong> <strong>fibre</strong> to my email address. 3 times they have said it was actioned. To this date haven't gotten anything. Please advise?</p>",[],[],False,[],,0,0,1,True,False,,[]
